restaurant_id,cuisine_type
47080,Pastry
47080,Cupcakes
47081,Latin American: Other
47081,Comfort Food
47081,American
47082,Bakery
47082,Mediterranean
47083,Desserts
47083,Bakery
47084,American
47084,Bakery
47084,Cafe
47085,Bakery
47085,Coffee and Tea
47085,Sandwich
47086,Bakery
47086,Cafe
47086,Salads
47087,Desserts
47087,Bakery
47088,Coffee &amp; Tea
47088,American
47088,Healthy
47089,Desserts
47089,Kids Friendly
47090,Sandwich
47091,American
47091,Breakfast and Brunch
47091,Desserts
47091,Desserts
47091,Comfort Food
47091,Comfort Food
47091,Affordable Meals
47092,Coffee and Tea
47092,Pastry
47092,Sandwich
47093,Breakfast and Brunch
47093,Desserts
47093,Bakery
47093,Traditional American
47094,Breakfast and Brunch
47094,New American
47095,American
47095,Breakfast and Brunch
47095,Desserts
47096,Coffee and Tea
47096,American
47096,Breakfast and Brunch
47097,American
47097,Bakery
47097,Comfort Food
47098,Latin American
47098,Mexican
47098,Vegetarian
47098,Healthy
47099,Bubble Tea
47099,Bakery
47099,Coffee and Tea
47100,Breakfast and Brunch
47100,Sandwich
47100,Coffee and Tea
47101,Breakfast and Brunch
47101,Desserts
47101,Coffee and Tea
47102,Bakery
47103,Sandwich
47103,Breakfast and Brunch
47103,American
47104,American
47104,Breakfast and Brunch
47104,Desserts
47105,Convenience
47105,Everyday Essentials
47105,Snacks
47105,Home &amp; Personal Care
47105,Alcohol
47106,Breakfast and Brunch
47106,Family Meals
47106,Sandwich
47106,Salads
47106,Pasta
47106,Cafe
47107,Fast Food
47107,Sandwiches
47107,Deli
47108,American
47108,Comfort Food
47108,Breakfast &amp; Brunch
47109,Healthy
47109,Juice and Smoothies
47109,Fast Food
47110,Salads
47110,Sandwich
47110,Deli
47110,Desserts
47110,Healthy
47110,Family Meals
47111,American
47111,Fast Food
47111,Burgers
47112,Burgers
47112,American
47112,Sandwiches
47113,Breakfast and Brunch
47113,American
47113,Burritos
47114,Breakfast and Brunch
47114,Coffee and Tea
47114,Cafe
47114,Family Meals
47115,Breakfast &amp; Brunch
47115,Donuts
47116,BBQ
47116,Sandwich
47116,American
47116,Family Meals
47117,American
47117,BBQ
47117,Comfort Food
47117,Southern
47117,Wings
47118,Burgers
47119,American
47119,Wings
47119,Burgers
47120,BBQ
47120,American
47120,Chicken
47121,American
47121,Salads
47121,Sandwich
47122,American
47122,Burgers
47122,Sandwiches
47123,American
47123,Sandwiches
47123,Breakfast and Brunch
47123,Fried Foods
47124,Breakfast and Brunch
47124,Desserts
47124,American
47125,New American
47125,American
47125,Pasta
47125,Pizza
47126,Burgers
47126,American
47126,Sandwiches
47126,Family Meals
47126,Comfort Food
47126,Pasta
47126,Salads
47126,Steak
47126,Wings
47126,Burgers
47127,Mexican
47128,Sandwich
47128,American
47128,Comfort Food
47129,Breakfast &amp; Brunch
47129,American
47130,Coffee and Tea
47130,American
47130,Breakfast and Brunch
47131,Breakfast and Brunch
47131,American
47131,Sandwiches
47132,Desserts
47132,Pastry
47133,Breakfast and Brunch
47133,American
47133,Sandwiches
47134,Healthy
47134,American
47135,American
47135,Burgers
47135,Salads
47135,Healthy
47136,Mexican
47136,Latin American
47136,New Mexican
47137,pet supplies
47137,Retail
47138,American
47138,Sandwiches
47138,Breakfast and Brunch
47139,Burgers
47139,American
47139,Sandwiches
47140,Sandwich
47140,Hot Dog
47140,American
47141,Bakery
47141,Coffee and Tea
47142,American
47142,Sandwiches
47142,Burgers
47143,American
47144,Mexican
47145,Sandwiches
47145,American
47145,Healthy
47146,Desserts
47147,wings
47148,Traditional American
47148,American
47148,Southern
47148,Comfort Food
47148,Family Meals
47149,Desserts
47150,American
47150,Breakfast and Brunch
47150,Comfort Food
47151,American
47151,Burgers
47151,Comfort Food
47152,Salads
47152,Burgers
47152,Bar Food
47152,American
47152,Sandwich
47152,Healthy
47153,American
47153,Fast Food
47153,Burgers
47153,Group Friendly
47154,Asian Fusion
47154,Asian
47154,Korean
47154,Indian
47154,North Indian
47154,Halal
47155,Asian Fusion
47155,Asian
47155,Korean
47156,Chinese
47156,Asian
47156,Asian Fusion
47157,Asian Fusion
47157,Flour based food
47157,Salads
47157,Healthy
47158,Sushi
47158,Asian
47158,Japanese
47158,Rice-bowls
47159,Korean
47159,Asian
47159,Asian Fusion
47160,Pizza
47160,Italian
47160,Indian
47161,Asian Fusion
47161,Salads
47161,Chicken
47161,Healthy
47161,Exclusive to Eats
47162,Korean
47162,Asian
47162,BBQ
47163,Asian Fusion
47163,Asian
47163,Korean
47164,Bubble Tea
47164,Taiwanese
47164,Asian Fusion
47164,Coffee and Tea
47164,Juice and Smoothies
47164,Asian
47165,Asian
47165,Asian Fusion
47165,Exclusive to Eats
47166,Asian
47166,Asian Fusion
47166,Noodles
47167,Asian Fusion
47167,Asian
47167,Korean
47168,Asian Fusion
47168,Asian
47168,Korean
47169,Chinese
47169,Asian
47169,Asian Fusion
47170,Asian Fusion
47170,Asian
47170,Korean
47171,Asian
47171,Chinese
47171,Thai
47171,Asian Fusion
47172,Asian Fusion
47172,Asian
47172,Korean
47173,Asian Fusion
47173,Asian
47173,Korean
47174,Asian Fusion
47174,Asian
47174,Korean
47175,Chinese
47175,Asian
47175,Asian Fusion
47175,Noodles
47175,Comfort Food
47176,Korean
47176,Asian
47176,Asian Fusion
47177,Asian Fusion
47177,Asian
47177,Korean
47178,Thai
47178,Asian Fusion
47178,Chinese
47179,Asian Fusion
47179,Asian
47179,Korean
47180,Noodles
47180,Rolls
47180,Chicken
47180,Seafood
47180,Bubble Tea
47180,Desserts
47180,Asian Fusion
47180,Affordable Meals
47180,Desserts
47180,Coffee and Tea
47180,Vegan Friendly
47180,Vegetarian
47180,Vegetarian Friendly
47180,Vegan
47180,Asian
47180,South Asian
47180,Soup
47180,Noodles
47180,Wings
47180,Seafood
47180,Chicken
47180,Rolls
47180,Thai
47180,Comfort Food
47180,Comfort Food
47181,Asian Fusion
47181,Asian
47181,Korean
47182,Asian
47182,Asian Fusion
47182,Chinese
47182,Japanese
47182,Sushi
47183,Snacks
47183,Comfort Food
47183,Fast Food
47183,Korean
47183,Asian
47183,Asian Fusion
47184,Chinese
47184,Asian Fusion
47184,Family Friendly
47185,Japanese
47185,Sushi
47185,Rolls
47185,Family Friendly
47186,Asian
47186,Asian Fusion
47186,Korean
47187,Asian Fusion
47187,Asian
47187,Korean
47187,Vegetarian
47187,Vegetarian Friendly
47187,Vegan Friendly
47187,Vegan
47187,Seafood
47187,Chicken
47187,Family Friendly
47187,Fried Foods
47187,Rolls
47187,Noodles
47187,Soup
47187,Salads
47187,Salads
47187,Desserts
47187,Desserts
47187,Drinks
47187,Rice-bowls
47187,Sushi
47188,Chinese
47188,Asian
47188,Asian Fusion
47189,Chinese
47189,Asian
47189,Asian Fusion
47189,Noodles
47189,Rice-bowls
47190,Japanese: Ramen
47190,Korean
47190,Asian Fusion
47190,Asian
47191,Asian Fusion
47191,Japanese
47191,Kids Friendly
47192,Asian Fusion
47192,Salads
47192,Desserts
47192,Healthy
47193,Asian Fusion
47193,Asian
47193,Korean
47194,Asian
47194,Chinese
47194,Sushi
47195,Szechuan
47195,Chinese
47195,Asian
47196,Asian
47196,Korean
47196,Rice-bowls
47196,Healthy
47196,Fast Food
47197,Chinese
47197,Asian Fusion
47198,Korean
47198,Asian
47198,BBQ
47198,Family Friendly
47199,Japanese
47199,Korean
47199,Asian
47200,Noodles
47200,Asian Fusion
47201,Asian Fusion
47201,Asian
47201,Korean
47202,Chinese
47202,Asian
47202,Asian Fusion
47203,Thai
47203,Asian Fusion
47203,Family Friendly
47204,Japanese
47204,Sushi
47204,Rolls
47204,Family Friendly
47205,Asian Fusion
47205,Sushi
47205,Japanese
47206,Chinese
47206,Asian
47206,Asian Fusion
47206,Noodles
47206,Taiwanese
47206,Exclusive to Eats
47207,Asian
47207,Asian Fusion
47207,Chicken
47207,Chinese
47207,Nepalese
47208,Indian
47208,Vegetarian
47208,Asian
47209,Asian
47209,Chinese
47209,Dumpling House
47209,Korean
47209,Asian Fusion
47209,Soup
47210,Asian
47210,Fast Food
47210,Chinese
47211,Chinese
47211,Asian
47211,Seafood
47212,Sushi
47212,Asian
47212,Japanese
47213,Chinese
47213,Asian
47213,Asian Fusion
47213,Noodles
47213,Seafood
47213,Exclusive to Eats
47214,Asian
47214,Japanese
47214,Sushi
47215,Sushi
47215,Asian
47215,Japanese
47216,Chinese
47216,Indian
47216,Asian
47217,Thai
47217,Asian
47217,Noodles
47218,Sushi
47218,Asian
47218,Japanese
47218,Family Meals
47219,Asian
47219,Asian Fusion
47219,Sushi
47220,Japanese
47220,Asian
47220,Sushi
47221,Japanese
47221,Asian
47221,Sushi
47222,Japanese
47222,Asian
47222,Sushi
47223,Asian Fusion
47223,Asian
47223,Korean
47224,Sushi
47224,Japanese
47224,Healthy
47224,Asian
47224,Salads
47225,BBQ
47225,Burgers
47225,American
47225,Hawaiian
47225,Comfort Food
47225,Asian
47225,Asian Fusion
47226,Japanese
47226,Asian
47226,Soup
47227,Japanese
47227,Sushi
47227,Asian
47228,Chinese
47228,Asian
47228,Noodles
47229,Korean
47229,Asian
47229,Fast Food
47230,Chinese
47230,Asian
47230,Asian Fusion
47231,Korean
47231,Asian
47231,BBQ
47232,Asian Fusion
47233,Japanese
47233,Asian
47233,Asian Fusion
47234,Korean
47234,Asian
47234,BBQ
47235,Korean
47235,Asian
47235,Tonkatsu
47236,Chinese
47236,Asian
47236,Noodles
47237,Chinese
47237,Asian
47237,Noodles
47238,Asian
47238,Asian Fusion
47238,Korean
47239,Bubble Tea
47239,Cafe
47239,Asian
47239,Asian Fusion
47239,Vietnamese
47239,Korean
47239,Coffee and Tea
47239,Affordable Meals
47239,Drinks
47240,Indian
47240,Vegetarian
47240,Asian
47241,Asian
47241,Chicken
47241,Fried Chicken
47242,Japanese
47242,Asian
47242,Sushi
47243,Korean
47243,Asian
47243,BBQ
47244,Indian
47244,Vegetarian
47244,Asian
47245,Asian Fusion
47245,Asian
47245,Korean
47246,Indian
47246,Halal
47246,Vegetarian
47247,BBQ
47247,Chinese
47247,Noodles
47248,Black-owned
47248,Chinese
47248,Asian
47248,Asian Fusion
47248,BBQ
47248,Taiwanese
47249,Chinese
47249,Asian
47249,Asian Fusion
47249,Taiwanese
47249,BBQ
47250,Indian
47250,Asian
47250,Vegetarian
47251,Coffee and Tea
47251,Desserts
47251,Ice Cream + Frozen Yogurt
47251,Juice and Smoothies
47251,Mexican
47251,Asian
47252,Indian
47252,Vegetarian
47252,Asian
47253,Indian
47253,Vegetarian
47253,Asian
47253,Healthy
47254,Japanese
47254,Asian
47254,Sushi
47254,Rice-bowls
47254,Healthy
47255,Indian
47255,Asian
47255,Biryani
47256,Korean
47256,Asian
47256,BBQ
47257,Asian Fusion
47257,Noodles
47257,Chicken
47258,Asian
47258,Japanese
47258,Healthy
47258,Sushi
47259,Indian
47259,Vegetarian
47259,Asian
47260,Asian Fusion
47260,Asian
47260,Korean
47261,Korean
47261,Asian
47261,BBQ
47262,Asian
47262,Indian
47262,Comfort Food
47263,Indian
47263,Vegetarian
47263,Vegan
47264,Chinese
47264,Asian
47264,Asian Fusion
47264,Comfort Food
47264,Exclusive to Eats
47265,Indian
47265,Asian
47265,Biryani
47266,Indian
47266,Vegetarian
47266,Asian
47267,Asian
47267,Desserts
47267,Juice and Smoothies
47268,Asian
47268,Japanese
47268,Chicken
47269,Indian
47269,Vegetarian
47269,Asian
47270,Korean
47270,Chicken
47270,Asian
47271,Bubble Tea
47271,Asian
47271,Coffee and Tea
47271,Family Meals
47272,Indian
47272,Vegetarian
47272,Asian
47272,Healthy
47272,Specialty Foods
47273,Indian
47273,Vegetarian
47273,Asian
47273,Healthy
47274,Asian
47274,Vietnamese
47274,Sandwiches
47275,Healthy
47275,Gluten Free
47275,Vegetarian
47276,Chinese
47276,Asian
47277,Chinese
47277,Asian
47277,Chicken
47278,Healthy
47278,Asian
47278,American
47278,Mexican
47278,Ice Cream + Frozen Yogurt
47279,Asian
47279,Chinese
47279,Chicken
47280,Healthy
47280,Gluten Free
47280,Vegetarian
47281,Thai
47281,Asian
47282,Chinese
47282,Asian
47282,Chicken
47283,Korean
47283,Asian
47283,Asian Fusion
47284,Chinese
47284,Asian
47285,Thai
47285,Asian
47286,Healthy
47286,Asian
47286,American
47286,Mexican
47286,Ice Cream + Frozen Yogurt
47287,Asian
47287,Vietnamese
47287,Sandwiches
47288,Asian
47288,Chinese
47288,Chicken
47289,Chinese
47289,Asian
47289,Chicken
47290,Mediterranean
47290,Arabian
47290,Sandwich
47290,Salads
47290,Desserts
47290,Chicken
47290,Halal
47290,Healthy
47291,Italian
47291,Pasta
47291,Comfort Food
47292,New American
47293,Mexican
47293,Latin American
47293,New Mexican
47294,Japanese
47294,Asian
47294,Sushi
47295,Soup
47295,Desserts
47295,Drinks
47296,Sandwiches
47296,American
47296,Cafe
47297,French
47297,Breakfast and Brunch
47297,Desserts
47298,Asian
47298,Soup
47298,Noodles
47299,Seafood
47299,American
47299,Southern
47299,Healthy
47299,Desserts
47300,Mexican
47300,Latin American
47300,New Mexican
47301,Japanese
47301,Exclusive to Eats
47302,American
47302,Comfort Food
47302,Asian
47302,Asian Fusion
47303,American
47303,Sandwiches
47303,Burgers
47304,Italian
47304,Pasta
47304,Comfort Food
47305,Indian
47305,Vegetarian
47305,Asian
47306,Korean
47306,Asian
47306,BBQ
47307,Japanese: Sushi
47307,Japanese
47308,Chinese
47308,Family Meals
47309,American
47309,Bar Food
47309,Tex Mex
47310,Asian
47310,Asian Fusion
47310,Thai
47311,Thai
47311,Asian
47311,Noodles
47312,Breakfast and Brunch
47312,American
47312,Sandwiches
47313,Pizza
47313,Italian
47313,Mediterranean
47313,Pasta
47314,Halal
47314,Chicken
47314,Middle Eastern
47315,Burgers
47315,American
47315,Sandwiches
47315,Comfort Food
47315,Chicken
47315,Family Meals
47316,Mediterranean
47316,Sandwich
47316,Chicken
47317,Seafood
47317,American
47317,Salads
47318,Asian
47318,Asian Fusion
47318,Thai
47319,Chinese
47319,Asian
47319,Noodles
47320,Japanese: Ramen
47320,Noodles
47320,Desserts
47321,Mediterranean
47321,Greek
47321,Vegetarian
47321,Healthy
47322,Korean
47322,Asian
47322,BBQ
47323,Chinese
47323,Asian
47324,Chinese
47324,Asian
47324,Seafood
47325,American
47325,Burgers
47325,Wings
47326,Sushi
47326,Asian
47326,Japanese
47327,Burgers
47327,American
47327,Sandwiches
47327,Tex Mex
47328,American
47328,BBQ
47329,Italian
47329,Desserts
47330,American
47330,Traditional American
47331,Indian
47331,Asian
47331,Asian Fusion
47331,Indian Curry
47332,Chinese
47332,Asian Fusion
47332,Fast Food
47333,Italian
47333,Pizza
47333,Family Meals
47334,Japanese
47334,Sushi
47334,Seafood
47335,Sushi
47335,Japanese
47335,Rolls
47336,Korean
47336,BBQ
47336,Rice-bowls
47337,Burgers
47337,American
47337,Sandwiches
47338,Asian
47338,Chinese
47339,Pizza
47339,American
47339,Italian
47340,Indian
47340,Vegetarian
47340,Asian
47340,Desserts
47340,Family Meals
47340,Healthy
47341,Chinese
47341,Asian
47341,Asian Fusion
47342,Seafood
47342,American
47342,Southern
47343,Italian
47343,Pizza
47343,Salads
47343,Healthy
47344,Indian
47344,Asian
47344,Indian Curry
47345,Mexican
47345,Latin American
47345,New Mexican
47345,Chicken
47345,Salads
47345,Healthy
47346,Japanese
47346,Sushi
47346,Asian
47347,Chinese
47347,Noodles
47347,Vegetarian
47348,Chinese
47348,Noodles
47349,Chinese
47349,Family Meals
47350,Japanese
47350,Ramen
47350,Sushi
47351,Thai
47351,Asian
47351,Noodles
47351,Northeastern Thai
47351,Southern Thai
47351,Thai
47351,Asian Fusion
47351,South Asian
47352,Korean
47352,Asian
47352,BBQ
47353,Japanese: Ramen
47353,Rice-bowls
47353,Seafood
47354,North Indian
47354,South Indian
47354,Snacks
47355,Sushi
47355,Japanese
47355,Asian Fusion
47356,Indian
47356,Vegetarian
47356,Asian
47357,Italian
47357,Pizza
47357,Pasta
47358,Indian
47358,Vegetarian
47358,Asian
47358,Healthy
47359,Indian
47359,North Indian
47359,South Indian
47359,West Indian
47359,Asian Fusion
47359,Asian
47360,Chinese
47360,Asian
47360,Asian Fusion
47361,Mediterranean
47361,Sandwich
47361,Salads
47361,Mexican
47361,New Mexican
47361,Burgers
47361,Healthy
47362,Indian
47362,Pakistani
47363,Chicken
47363,Burgers
47363,Sandwich
47363,Wings
47364,Italian
47364,Pasta
47364,Comfort Food
47365,Sushi
47365,Asian
47365,Japanese
47366,Mediterranean
47366,Greek
47366,Family Meals
47367,Sushi
47367,Asian
47367,Japanese
47368,North Indian
47368,South Indian
47369,Asian Fusion
47369,Asian
47369,Chinese
47370,Noodles
47371,Asian Fusion
47371,Asian
47371,Vietnamese
47372,Indian
47372,Pakistani
47373,Sushi
47374,Italian
47374,Family Meals
47375,Japanese
47375,Asian
47375,Sushi
47375,Rolls
47376,Italian
47376,Pizza
47377,Sandwich
47377,Italian
47377,Pizza
47377,Family Meals
47378,Chinese
47378,Noodles
47378,Asian
47378,Asian Fusion
47378,Chicken
47379,Sushi
47379,Japanese
47380,South Indian
47380,Indian
47380,Chicken
47381,Asian
47381,Chinese
47381,Family Meals
47382,Indian
47382,South Indian
47383,Indian
47384,Indian
47384,Chinese
47385,Indian
47385,Vegetarian
47385,Healthy
47386,American
47386,Chicken Strips
47387,American
47387,Bar Food
47387,Pub
47388,Caribbean
47389,Mexican
47389,New Mexican
47389,Tex Mex
47389,Alcohol
47390,Jamaican
47390,Caribbean
47391,Indian
47391,Vegetarian
47391,Asian
47391,Healthy
47391,Family Meals
47392,Mediterranean
47392,Mexican
47392,Middle Eastern
47392,Falafel
47392,Greek
47393,Bubble Tea
47393,Asian
47393,American
47394,Korean
47394,Asian
47394,Asian Fusion
47394,Noodles
47395,American
47395,Bar Food
47395,Pizza
47396,American
47396,Italian
47397,Mexican
47397,Breakfast and Brunch
47397,Family Meals
47398,American
47398,Burgers
47398,Sandwich
47399,Italian
47399,Pizza
47399,Pasta
47400,Mexican
47400,Latin American
47400,New Mexican
47400,Breakfast and Brunch
47401,Burgers
47401,American
47401,Sandwiches
47402,Burgers
47402,American
47402,Sandwiches
47402,Family Meals
47402,Comfort Food
47402,Pasta
47402,Salads
47402,Steak
47402,Wings
47402,Burgers
47403,Sandwiches
47403,American
47403,Healthy
47404,American
47404,Burgers
47404,Fast Food
47405,American
47405,Bakery
47405,Desserts
47406,Bakery
47406,Breakfast and Brunch
47406,American
47407,American
47407,Comfort Food
47407,Sandwiches
47408,Burgers
47408,American
47408,Sandwiches
47408,Alcohol
47409,American
47409,Burgers
47410,American
47410,Healthy
47410,Juice and Smoothies
47411,Latin American: Other
47411,Exclusive to Eats
47412,Sandwiches
47412,American
47412,Healthy
47413,American
47413,Burgers
47413,Pizza
47413,Family Meals
47414,Burgers
47414,American
47414,Fast Food
47415,Burgers
47415,American
47415,Sandwiches
47416,Fast Food
47416,Sandwich
47416,American
47417,Burgers
47417,American
47417,Sandwiches
47417,Family Meals
47418,Breakfast and Brunch
47418,American
47418,Burgers
47418,Pizza
47418,Salads
47418,Healthy
47419,American
47420,Mexican
47420,Latin American
47420,New Mexican
47420,Exclusive to Eats
47421,Bakery
47421,American
47421,Cupcakes
47422,Sandwich
47422,American
47423,American
47423,Breakfast and Brunch
47423,Desserts
47424,Burgers
47424,Fast Food
47424,Burgers
47424,Sandwiches
47424,American
47425,Breakfast and Brunch
47425,American
47425,Sandwiches
47425,Family Meals
47426,American
47426,Breakfast and Brunch
47426,Desserts
47427,Breakfast and Brunch
47427,American
47427,Sandwiches
47428,Burgers
47428,American
47428,Sandwiches
47429,Mexican
47429,Latin American
47429,New Mexican
47430,Mexican
47430,Latin American
47430,New Mexican
47431,American
47431,Bakery
47431,Cafe
47432,Sandwich
47432,Comfort Food
47432,Healthy
47433,American
47434,Salads
47434,Sandwich
47434,American
47434,Healthy
47435,Comfort Food
47435,American
47435,Burgers
47436,Sandwich
47436,American
47437,Breakfast and Brunch
47437,salad
47437,Sandwich
47437,Family Meals
47437,Pizza
47437,Healthy
47437,American
47437,Chicken
47438,American
47438,Breakfast and Brunch
47438,Desserts
47439,Pizza
47439,American
47439,Italian
47440,Burgers
47440,American
47440,Family Meals
47441,American
47441,Burgers
47441,Salads
47441,Family Meals
47441,Healthy
47441,Comfort Food
47441,Pasta
47441,Sandwiches
47441,Steak
47441,Wings
47442,Salads
47442,American
47442,Vegetarian
47443,Desserts
47443,Bakery
47443,American
47444,American
47444,Chicken
47444,Wings
47445,Chicken
47445,Sandwiches
47445,American
47446,Mexican
47446,Tacos
47446,Family Meals
47447,American
47447,Comfort Food
47447,Sandwiches
47448,American
47448,Fried Chicken
47448,Family Meals
47448,Fast Food
47449,American
47449,Breakfast and Brunch
47449,Desserts
47450,BBQ
47450,American
47450,Burgers
47450,Family Meals
47450,Local Specialities
47451,Breakfast and Brunch
47451,American
47451,Sandwiches
47452,American
47452,Fast Food
47452,Burgers
47453,Juice and Smoothies
47453,Fast Food
47453,Healthy
47454,Desserts
47454,American
47455,Desserts
47455,Ice Cream + Frozen Yogurt
47455,American
47456,Salads
47456,American
47456,Vegetarian
47457,Comfort Food
47457,American
47457,Chicken
47458,Comfort Food
47458,American
47458,Chicken
47459,Breakfast &amp; Brunch
47459,Donuts
47460,Comfort Food
47460,American
47460,Chicken
47461,American
47461,Sandwiches
47461,Rolls
47461,Desserts
47462,Burgers
47462,American
47462,Sandwiches
47463,Desserts
47463,Bakery
47463,Cupcakes
47464,Pizza
47464,American
47464,Italian
47465,Italian
47465,Pizza
47465,Wings
47466,American
47466,BBQ
47467,Indian
47467,Chicken
47468,Mediterranean
47468,Lebanese
47468,Middle Eastern
47468,Greek
47468,Vegetarian
47468,Healthy
47468,Family Friendly
47469,Sushi
47469,Japanese
47469,Asian
47469,Seafood
47469,Family Friendly
47470,Sushi
47470,Japanese
47470,Family Friendly
47471,Thai
47471,Noodles
47471,Salads
47471,Asian
47471,South East Asian
47471,Healthy
47471,Family Friendly
47472,Sushi
47472,Seafood
47472,Japanese
47472,Family Friendly
47473,American
47473,Seafood
47473,Comfort Food
47474,Tacos
47474,Mexican
47474,Burritos
47474,Allergy Friendly
47475,Mexican
47475,Latin American
47475,New Mexican
47475,Allergy Friendly
47476,Indian
47476,Mexican
47476,Greek
47476,Bar Food
47476,Allergy Friendly
47477,Mexican
47477,Latin American
47477,New Mexican
47477,Allergy Friendly
47478,Burgers
47478,Sandwiches
47478,Wings
47478,Allergy Friendly
47479,Mexican
47479,Latin American
47479,New Mexican
47479,Allergy Friendly
47479,Exclusive to Eats
47480,Mexican
47480,New Mexican
47480,Allergy Friendly
47481,Indian
47481,Vegetarian
47481,Asian
47481,Allergy Friendly
47481,Healthy
47482,Indian
47482,Vegetarian
47482,Noodles
47482,Allergy Friendly
47482,Healthy
47483,American
47483,Burgers
47483,Sandwiches
47483,Allergy Friendly
47484,Chinese
47484,Asian
47484,Seafood
47484,Allergy Friendly
47485,Wings
47485,Korean
47485,Fried Chicken
47485,Allergy Friendly
47486,European
47486,Modern European
47486,Seafood
47486,Allergy Friendly
47487,Latin American
47487,Burgers
47487,Fast Food
47487,Allergy Friendly
47488,Indian
47488,Vegetarian
47488,Asian
47488,Chicken
47488,Healthy
47488,Allergy Friendly
47489,American
47489,Breakfast and Brunch
47489,Desserts
47489,Allergy Friendly
47490,Desserts
47490,Gluten Free Friendly
47490,Gluten Free
47490,Vegetarian Friendly
47490,Vegetarian
47490,New American
47490,American
47490,Allergy Friendly
47490,Healthy
47491,Pizza
47491,Italian
47491,Kids Friendly
47492,South Indian
47492,Halal
47492,Vegetarian Friendly
47493,American
47493,Comfort Food
47493,Fried Chicken
47493,Family Meals
47493,Sandwich
47493,Family Friendly
47494,Mexican
47494,Latin American
47494,New Mexican
47494,Vegan Friendly
47495,Hawaiian
47495,Chicken
47495,Salads
47495,Asian Fusion
47495,Comfort Food
47495,Fast Food
47495,Salads
47495,Healthy
47495,BBQ
47495,American
47495,Group Friendly
47496,Fast Food
47496,Burgers
47496,Comfort Food
47496,Family Friendly
47496,Family Meals
47496,Fast Food
47496,Wings
47496,American
47496,Salads
47496,Fast Food
47496,Tacos
47496,Tacos
47496,Sandwich
47496,Sandwiches
47497,Pasta
47497,Pizza
47497,Italian
47497,Vegetarian Friendly
47498,American
47498,Fast Food
47498,Comfort Food
47498,Fried Chicken
47498,Family Meals
47498,Family Friendly
47499,Indian
47499,Healthy
47499,Vegetarian
47499,Vegetarian Friendly
47499,Fast Food
47500,Italian
47500,Pasta
47500,Comfort Food
47500,Salads
47500,Kids Friendly
47500,Healthy
47501,Indian
47501,Middle Eastern
47501,Vegetarian Friendly
47502,Pizza
47502,Italian
47502,Family Friendly
47503,Burgers
47503,American
47503,Sandwich
47503,Family Friendly
47503,Family Meals
47503,Kids Friendly
47503,Chicken
47503,Fried Chicken
47503,Desserts
47503,Comfort Food
47503,Fried Foods
47504,American
47504,Family Friendly
47504,Burgers
47504,Alcohol
47505,Hawaiian
47505,Chicken
47505,Asian Fusion
47505,BBQ
47505,Healthy
47505,Family Friendly
47505,American
47505,Comfort Food
47505,Fast Food
47505,Salads
47505,Group Friendly
47506,Asian
47506,Noodles
47506,Family Friendly
47507,Juice and Smoothies
47507,American
47507,Kids Friendly
47508,Pizza
47508,American
47508,Italian
47508,Family Friendly
47509,Korean
47509,Rice-bowls
47509,Family Friendly
47510,Breakfast and Brunch
47510,Family Meals
47510,Sandwich
47510,Salads
47510,Pasta
47510,Cafe
47510,Family Friendly
47511,Burgers
47511,American
47511,Sandwiches
47511,Family Friendly
47512,Fried Chicken
47512,Family Friendly
47512,Fried Chicken
47512,Kids Friendly
47512,Drinks
47512,Sandwich
47512,Sandwiches
47512,Mac and Cheese
47512,Affordable Meals
47512,Family Meals
47512,Desserts
47512,Chicken
47513,Steak
47513,Brazilian
47513,Latin American
47513,Salads
47513,Healthy
47513,Family Friendly
47514,Chicken
47514,American
47514,Wings
47514,Salads
47514,Salads
47514,Tacos
47514,Tacos
47514,Desserts
47514,Desserts
47514,Fried Chicken
47514,Fried Chicken
47514,Mac and Cheese
47514,Rice-bowls
47514,Sandwich
47514,Sandwiches
47514,Family Friendly
47514,Family Meals
47515,Asian
47515,Mongolian
47515,Vegetarian Friendly
47515,Chinese
47516,Thai
47516,Asian
47516,Noodles
47516,Seafood
47516,Asian Fusion
47516,Salads
47516,Salads
47516,Soup
47516,Rice-bowls
47516,Fried Chicken
47516,Fried Chicken
47516,Coffee and Tea
47516,Desserts
47516,Desserts
47516,Chicken
47516,Affordable Meals
47516,Family Meals
47516,Family Friendly
47517,Asian Fusion
47517,American
47517,Hawaiian
47517,Comfort Food
47517,Healthy
47517,Fast Food
47517,Salads
47517,Family Friendly
47517,BBQ
47517,Group Friendly
47518,Spanish
47518,Seafood
47518,Mediterranean
47518,Family Meals
47518,Family Friendly
47519,Mexican
47519,Chicken
47519,Tacos
47519,Family Friendly
47520,Japanese
47520,Asian
47520,Sushi
47520,Family Friendly
47521,Thai
47521,Asian
47521,Vegan
47521,Family Friendly
47522,Sushi
47522,Asian
47522,Japanese
47522,Family Friendly
47523,Pasta
47523,Pizza
47523,Italian
47523,Family Friendly
47524,Mexican
47524,Chicken
47524,Tacos
47524,Family Friendly
47525,Pizza
47525,Family Friendly
47526,Hawaiian
47526,Mexican
47526,American
47526,Burgers
47526,Salads
47526,Sandwiches
47526,Tacos
47526,Desserts
47526,Kids Friendly
47526,Family Friendly
47526,Local Specialities
47527,Traditional American
47527,Mexican
47527,BBQ
47527,Family Meals
47527,Family Friendly
47528,Thai
47528,Asian
47528,Noodles
47528,Group Friendly
47529,Desserts
